audio_filename,transcript,TTS,source
dataset/Synthetic/UWB/uwb-atcc_ACCU-Iye2fv_000074_000505_PI_xtts_l2arctic.wav,praha good day air berlin eight two eight three flight level three four zero inbound tomti,xtts_v2_tts,l2arctic
dataset/Synthetic/UWB/uwb-atcc_ACCU-Iye2fv_000623_000828_AT_xtts_l2arctic.wav,eight two eight three praha radar con,xtts_v2_tts,l2arctic
dataset/Synthetic/UWB/uwb-atcc_ACCU-iYfRqN_000000_000476_PI_xtts_l2arctic.wav,praha lot three lot two five two level three three zero,xtts_v2_tts,l2arctic
dataset/Synthetic/UWB/uwb-atcc_ACCU-iYfRqN_000559_000881_AT_xtts_l2arctic.wav,lot two five two praha radar radar contact,xtts_v2_tts,l2arctic
dataset/Synthetic/UWB/uwb-atcc_ACCU-iYfRqN_001697_002117_PI_xtts_l2arctic.wav,further climb fot lot three for lot five two two,xtts_v2_tts,l2arctic
dataset/Synthetic/UWB/uwb-atcc_ACCU-iYfRqN_002187_002353_AT_xtts_l2arctic.wav,lot five two two,xtts_v2_tts,l2arctic
dataset/Synthetic/UWB/uwb-atcc_ACCU-iYfRqN_002406_002691_AT_xtts_l2arctic.wav,expect climb in two minutes opposite traffic,xtts_v2_tts,l2arctic
dataset/Synthetic/UWB/uwb-atcc_ACCU-iYfRqN_002762_002931_PI_xtts_l2arctic.wav,expect climb in two minutes lot five two two,xtts_v2_tts,l2arctic
dataset/Synthetic/UWB/uwb-atcc_ACCU-izKQpJ_000092_000604_AT_xtts_l2arctic.wav,csa one eight four contact praha one three three four one zero,xtts_v2_tts,l2arctic
dataset/Synthetic/UWB/uwb-atcc_ACCU-izKQpJ_000692_001065_PI_xtts_l2arctic.wav,one three three decimal four one zero csa one eight four,xtts_v2_tts,l2arctic
dataset/Synthetic/UWB/uwb-atcc_ACCU-izKQpJ_001326_001741_PI_xtts_l2arctic.wav,control alfa bravo delta five one zero requesting flight level three three zero,xtts_v2_tts,l2arctic
dataset/Synthetic/UWB/uwb-atcc_ACCU-izKQpJ_001936_002170_AT_xtts_l2arctic.wav,roger climb to flight level three three zero,xtts_v2_tts,l2arctic
dataset/Synthetic/UWB/uwb-atcc_ACCU-izKQpJ_002552_003256_PIAT_xtts_l2arctic.wav,a bravo delta five one zero confirm climb to flight level three three zero affirm sir climb to three three zero,xtts_v2_tts,l2arctic
dataset/Synthetic/UWB/uwb-atcc_ACCU-izKQpJ_003256_003569_PI_xtts_l2arctic.wav,roger flight level three three zero alfa bravo delta five one zero,xtts_v2_tts,l2arctic
dataset/Synthetic/UWB/uwb-atcc_ACCU-J1i1sm_000150_000305_PI_xtts_l2arctic.wav,praha good evening lufthansa,xtts_v2_tts,l2arctic
dataset/Synthetic/UWB/uwb-atcc_ACCU-J1i1sm_000341_000543_PI_xtts_l2arctic.wav,two xray charlie inbound enita maintain three t,xtts_v2_tts,l2arctic
dataset/Synthetic/UWB/uwb-atcc_ACCU-J1i1sm_000714_001123_AT_xtts_l2arctic.wav,lufthansa two xray charlie praha good afternoon radar contact,xtts_v2_tts,l2arctic
dataset/Synthetic/UWB/uwb-atcc_ACCU-J1i1sm_001326_002046_PIAT_xtts_l2arctic.wav,praha good evening lufthansa four mike hotel flight level three two zero good afternoon lufthansa four mike hotel praha radar contact,xtts_v2_tts,l2arctic
dataset/Synthetic/UWB/uwb-atcc_ACCU-J2mw69_000095_000684_PIAT_xtts_l2arctic.wav,american one five nine climb to flight level three six zero three six zero american one five nine,xtts_v2_tts,l2arctic
dataset/Synthetic/UWB/uwb-atcc_ACCU-J2mw69_000902_001372_AT_xtts_l2arctic.wav,lufthansa six one eight report heading to praha one three three decimal three nine zero good bye,xtts_v2_tts,l2arctic
dataset/Synthetic/UWB/uwb-atcc_ACCU-J2mw69_001397_001720_PI_xtts_l2arctic.wav,one three three three nine zero with the heading six one eight,xtts_v2_tts,l2arctic
dataset/Synthetic/UWB/uwb-atcc_ACCU-j8x5SL_000000_000613_AT_xtts_l2arctic.wav,lufthansa two five five zero contact warsaw one two zero nine five zero bye bye,xtts_v2_tts,l2arctic
dataset/Synthetic/UWB/uwb-atcc_ACCU-j8x5SL_000613_001018_PI_xtts_l2arctic.wav,one two zero nine five zero lufthansa two five five zero bye,xtts_v2_tts,l2arctic
dataset/Synthetic/UWB/uwb-atcc_ACCU-j8x5SL_001051_001525_AT_xtts_l2arctic.wav,h sierra four contact praha one two seven one two five good bye,xtts_v2_tts,l2arctic
dataset/Synthetic/UWB/uwb-atcc_ACCU-j8x5SL_001622_001780_PI_xtts_l2arctic.wav,one two five good day mike sierra four,xtts_v2_tts,l2arctic
dataset/Synthetic/UWB/uwb-atcc_ACCU-j8x5SL_002249_002586_PI_xtts_l2arctic.wav,praha radar good afternoon siberia eight seven five,xtts_v2_tts,l2arctic
dataset/Synthetic/UWB/uwb-atcc_ACCU-j8x5SL_002651_002894_PI_xtts_l2arctic.wav,inbound level three four zero,xtts_v2_tts,l2arctic
dataset/Synthetic/UWB/uwb-atcc_ACCU-j8x5SL_002927_003299_AT_xtts_l2arctic.wav,siberia eight seven five hello radar contact proceed to mikov,xtts_v2_tts,l2arctic
dataset/Synthetic/UWB/uwb-atcc_ACCU-j8x5SL_003526_003686_PI_xtts_l2arctic.wav,beria eight seven five,xtts_v2_tts,l2arctic
dataset/Synthetic/UWB/uwb-atcc_ACCU-JaeNLH_000130_000871_AT_xtts_l2arctic.wav,air china nine six two squak one four six five climb flight level three four zero,xtts_v2_tts,l2arctic
dataset/Synthetic/UWB/uwb-atcc_ACCU-JaeNLH_001066_001581_PIAT_xtts_l2arctic.wav,radar hello lufthansa six l air china nine six two squak one fo,xtts_v2_tts,l2arctic
dataset/Synthetic/UWB/uwb-atcc_ACCU-JaeNLH_001609_001902_PI_xtts_l2arctic.wav,ur six five and a climb which level,xtts_v2_tts,l2arctic
dataset/Synthetic/UWB/uwb-atcc_ACCU-JaeNLH_001938_002328_PIAT_xtts_l2arctic.wav,climb flight level three four zero three four zero air china,xtts_v2_tts,l2arctic
dataset/Synthetic/UWB/uwb-atcc_ACCU-JaeNLH_002428_002932_AT_xtts_l2arctic.wav,lufthansa six lima l praha radar contact climb flight level three four zero,xtts_v2_tts,l2arctic
dataset/Synthetic/UWB/uwb-atcc_ACCU-JaeNLH_002987_003322_AT_xtts_l2arctic.wav,lufthansa six lima l climb flight level three four zero,xtts_v2_tts,l2arctic
dataset/Synthetic/UWB/uwb-atcc_ACCU-JaeNLH_003790_004183_AT_xtts_l2arctic.wav,aero flot two six six contact warsaw one three four dec,xtts_v2_tts,l2arctic
dataset/Synthetic/UWB/uwb-atcc_ACCU-JbbMbj_000079_000573_AT_xtts_l2arctic.wav,austrian one two two contact vienna one three one decimal three five zero good bye,xtts_v2_tts,l2arctic
dataset/Synthetic/UWB/uwb-atcc_ACCU-JbbMbj_000595_000944_PI_xtts_l2arctic.wav,three one three austrian one two two thank you,xtts_v2_tts,l2arctic
dataset/Synthetic/UWB/uwb-atcc_ACCU-JBzIOS_000604_001053_AT_xtts_l2arctic.wav,etihad six one three good morning radar contact squawk one four seven seven,xtts_v2_tts,l2arctic
dataset/Synthetic/UWB/uwb-atcc_ACCU-jCNOme_000000_000345_AT_xtts_l2arctic.wav,air ukraine internatinal one four zero two proceed direct dibet,xtts_v2_tts,l2arctic
dataset/Synthetic/UWB/uwb-atcc_ACCU-jCNOme_000389_000671_PI_xtts_l2arctic.wav,thank you direct to dibet air ukraine international one four zero two,xtts_v2_tts,l2arctic
dataset/Synthetic/UWB/uwb-atcc_ACCU-jCNOme_000807_001078_AT_xtts_l2arctic.wav,quantas six proceed direct dibet,xtts_v2_tts,l2arctic
dataset/Synthetic/UWB/uwb-atcc_ACCU-jCNOme_002089_002620_AT_xtts_l2arctic.wav,sky travel six seven zero contact vienna one three one decimal three five zero,xtts_v2_tts,l2arctic
dataset/Synthetic/UWB/uwb-atcc_ACCU-jCNOme_002742_003111_PI_xtts_l2arctic.wav,one three one three five zero sky travel six seven zero,xtts_v2_tts,l2arctic
dataset/Synthetic/UWB/uwb-atcc_ACCU-jCNOme_003492_004248_PIAT_xtts_l2arctic.wav,thomson one zero alfa contact rhein one two eight decimal zero seven five good bye one two eight zero seven five thom,xtts_v2_tts,l2arctic
dataset/Synthetic/UWB/uwb-atcc_ACCU-jCNOme_004248_004369_PI_xtts_l2arctic.wav,son one zero alfa,xtts_v2_tts,l2arctic
dataset/Synthetic/UWB/uwb-atcc_ACCU-jdMZyK_000133_000604_AT_xtts_l2arctic.wav,finn air eight zero four mike contact rhein one three three two eight five,xtts_v2_tts,l2arctic
dataset/Synthetic/UWB/uwb-atcc_ACCU-jdMZyK_001148_001453_PI_xtts_l2arctic.wav,radar lufthansa one four nine zero good afternoon,xtts_v2_tts,l2arctic
dataset/Synthetic/UWB/uwb-atcc_ACCU-jdMZyK_001453_002019_PI_xtts_l2arctic.wav,passing level two seven zero good morning passing level two seven zero climb level three one zero inbound ce,xtts_v2_tts,l2arctic
dataset/Synthetic/UWB/uwb-atcc_ACCU-jdMZyK_002047_002305_AT_xtts_l2arctic.wav,lufthansa one four nine zero hello radar contact,xtts_v2_tts,l2arctic
dataset/Synthetic/UWB/uwb-atcc_ACCU-jdMZyK_002333_002636_PI_xtts_l2arctic.wav,lufthansa one four nine zero request level three three zero,xtts_v2_tts,l2arctic
dataset/Synthetic/UWB/uwb-atcc_ACCU-jdMZyK_003031_003743_PIAT_xtts_l2arctic.wav,four mike one three three decimal affirm three three two eight five,xtts_v2_tts,l2arctic
dataset/Synthetic/UWB/uwb-atcc_ACCU-jdMZyK_003838_004276_PI_xtts_l2arctic.wav,radar ryan air eight zero eight seven descending flight level three five zero direct dekov,xtts_v2_tts,l2arctic
dataset/Synthetic/UWB/uwb-atcc_ACCU-jdMZyK_004315_004692_AT_xtts_l2arctic.wav,ryan air eight zero eight seven hello radar contact descend flight level three four zero,xtts_v2_tts,l2arctic
dataset/Synthetic/UWB/uwb-atcc_ACCU-jdMZyK_004738_005025_PI_xtts_l2arctic.wav,descend flight level three four zero ryan air eight zero eight seven,xtts_v2_tts,l2arctic
dataset/Synthetic/UWB/uwb-atcc_ACCU-JFIrtO_000071_000501_AT_xtts_l2arctic.wav,austrian three one five november climb flight level three four zero,xtts_v2_tts,l2arctic
dataset/Synthetic/UWB/uwb-atcc_ACCU-JFIrtO_000569_000818_PI_xtts_l2arctic.wav,level three four zero austrian three one five november,xtts_v2_tts,l2arctic
dataset/Synthetic/UWB/uwb-atcc_ACCU-jfzGPg_000133_000403_PI_xtts_l2arctic.wav,easy three papa golf requesting further climb,xtts_v2_tts,l2arctic
dataset/Synthetic/UWB/uwb-atcc_ACCU-jfzGPg_001166_001389_AT_xtts_l2arctic.wav,one two two decimal six eight zero,xtts_v2_tts,l2arctic
dataset/Synthetic/UWB/uwb-atcc_ACCU-jfzGPg_001455_001668_PI_xtts_l2arctic.wav,one two two six eight zero easy three papa golf bye,xtts_v2_tts,l2arctic
dataset/Synthetic/UWB/uwb-atcc_ACCU-jfzGPg_002439_002794_PI_xtts_l2arctic.wav,praha good evening trans avia seven five zero level three eight zero approaching ditis,xtts_v2_tts,l2arctic
dataset/Synthetic/UWB/uwb-atcc_ACCU-jfzGPg_002794_003470_AT_xtts_l2arctic.wav,trans avia seven five zero praha radar good evening radar contact new squak one four seven six,xtts_v2_tts,l2arctic
dataset/Synthetic/UWB/uwb-atcc_ACCU-jfzGPg_003470_003743_AT_xtts_l2arctic.wav,after ditis direct to,xtts_v2_tts,l2arctic
dataset/Synthetic/UWB/uwb-atcc_ACCU-jfzGPg_004027_004643_PI_xtts_l2arctic.wav,one four seven six ditis varik norku trans avia seven five zero,xtts_v2_tts,l2arctic
dataset/Synthetic/UWB/uwb-atcc_ACCU-jfzGPg_004781_005291_AT_xtts_l2arctic.wav,emirates four contact bratislava one three four decimal four seven five good bye,xtts_v2_tts,l2arctic
dataset/Synthetic/UWB/uwb-atcc_ACCU-jfzGPg_005641_006175_AT_xtts_l2arctic.wav,kingfisher zero zero eight contact bratislava one three four decimal four seven five,xtts_v2_tts,l2arctic
dataset/Synthetic/UWB/uwb-atcc_ACCU-jfzGPg_006323_006676_PI_xtts_l2arctic.wav,one three four four seven five bratislava kingfisher zero zero eight,xtts_v2_tts,l2arctic
dataset/Synthetic/UWB/uwb-atcc_ACCU-jfzGPg_006715_007059_AT_xtts_l2arctic.wav,aero flot one two four new squak one four seven seven,xtts_v2_tts,l2arctic
dataset/Synthetic/UWB/uwb-atcc_ACCU-jfzGPg_007103_007509_PI_xtts_l2arctic.wav,squak one four seven seven aero flot one two,xtts_v2_tts,l2arctic
dataset/Synthetic/UWB/uwb-atcc_ACCU-jfzGPg_007555_008006_AT_xtts_l2arctic.wav,lufthansa seven eight two contact warsaw one three four decimal nine two five,xtts_v2_tts,l2arctic
dataset/Synthetic/UWB/uwb-atcc_ACCU-jfzGPg_008561_009123_AT_xtts_l2arctic.wav,lufthansa seven eight two contact warsaw one three four decimal nine two five,xtts_v2_tts,l2arctic
dataset/Synthetic/UWB/uwb-atcc_ACCU-jfzGPg_009234_009750_PI_xtts_l2arctic.wav,lufthansa seven eight two one three four nine two five bye bye,xtts_v2_tts,l2arctic
dataset/Synthetic/UWB/uwb-atcc_ACCU-jfzGPg_009750_010263_AT_xtts_l2arctic.wav,csa two nine six contact bratislava one three four decimal four seven five,xtts_v2_tts,l2arctic
dataset/Synthetic/UWB/uwb-atcc_ACCU-jfzGPg_010449_010906_PI_xtts_l2arctic.wav,bratislava one three four four seven five csa two nine six,xtts_v2_tts,l2arctic
dataset/Synthetic/UWB/uwb-atcc_ACCU-jfzGPg_011396_011821_PI_xtts_l2arctic.wav,praha control etihad zero one eight please confirm we have to remain in this frequency,xtts_v2_tts,l2arctic
dataset/Synthetic/UWB/uwb-atcc_ACCU-jfzGPg_011841_012154_AT_xtts_l2arctic.wav,affirm etihad zero one eight remain on this frequency,xtts_v2_tts,l2arctic
dataset/Synthetic/UWB/uwb-atcc_ACCU-jfzGPg_012197_012398_PI_xtts_l2arctic.wav,we etihad zero one eight thank you,xtts_v2_tts,l2arctic
dataset/Synthetic/UWB/uwb-atcc_ACCU-JgH4v9_000000_000227_PI_xtts_l2arctic.wav,praha radar csa zero,xtts_v2_tts,l2arctic
dataset/Synthetic/UWB/uwb-atcc_ACCU-JgH4v9_000492_001123_PIAT_xtts_l2arctic.wav,csa zero five praha radar contact proceed to direct csa zero f,xtts_v2_tts,l2arctic
dataset/Synthetic/UWB/uwb-atcc_ACCU-JgH4v9_001742_002448_AT_xtts_l2arctic.wav,lufthansa four november lima descend flight level two nine zero contact praha one three five decimal one three five good bye,xtts_v2_tts,l2arctic
dataset/Synthetic/UWB/uwb-atcc_ACCU-JgH4v9_003093_003853_AT_xtts_l2arctic.wav,lufthansa four november lima descend flight level two nine zero contact praha one three five decimal one three five good bye,xtts_v2_tts,l2arctic
dataset/Synthetic/UWB/uwb-atcc_ACCU-JgH4v9_003899_004345_PI_xtts_l2arctic.wav,flight level two nine zero and one three five three five bye bye lufthansa four november lima,xtts_v2_tts,l2arctic
dataset/Synthetic/UWB/uwb-atcc_ACCU-JgH4v9_004471_004801_AT_xtts_l2arctic.wav,lot three five echo descend flight level two nine zero,xtts_v2_tts,l2arctic
dataset/Synthetic/UWB/uwb-atcc_ACCU-JgH4v9_004895_005106_PI_xtts_l2arctic.wav,descend level two nine zer,xtts_v2_tts,l2arctic
dataset/Synthetic/UWB/uwb-atcc_ACCU-JI4g1L_000111_000416_AT_xtts_l2arctic.wav,csa three zero three indicated speed two sixty knots,xtts_v2_tts,l2arctic
dataset/Synthetic/UWB/uwb-atcc_ACCU-JI4g1L_000589_001226_PIAT_xtts_l2arctic.wav,indicated speed two five zero knots csa three zero three two sixty or less,xtts_v2_tts,l2arctic
dataset/Synthetic/UWB/uwb-atcc_ACCU-JI4g1L_001350_001541_PI_xtts_l2arctic.wav,two sixty or less csa three zero three,xtts_v2_tts,l2arctic
dataset/Synthetic/UWB/uwb-atcc_ACCU-JI4g1L_001630_002218_PIAT_xtts_l2arctic.wav,contract two romeo mikov descending flight level one five zero contact praha one two seven five seven five good morning,xtts_v2_tts,l2arctic
dataset/Synthetic/UWB/uwb-atcc_ACCU-JI4g1L_002218_002466_PI_xtts_l2arctic.wav,three seven five seven five good morning contract,xtts_v2_tts,l2arctic
dataset/Synthetic/UWB/uwb-atcc_ACCU-JI4g1L_003046_003213_PI_xtts_l2arctic.wav,three five level three four zero,xtts_v2_tts,l2arctic
dataset/Synthetic/UWB/uwb-atcc_ACCU-JI4g1L_003236_003559_AT_xtts_l2arctic.wav,reach eight three five morning radar contact proceed to rapet,xtts_v2_tts,l2arctic
dataset/Synthetic/UWB/uwb-atcc_ACCU-JIm07N_000126_000493_AT_xtts_l2arctic.wav,lufthansa one uniform xray climb flight level three four zero,xtts_v2_tts,l2arctic
dataset/Synthetic/UWB/uwb-atcc_ACCU-JIm07N_000558_000997_PI_xtts_l2arctic.wav,climb flight level three four zero lufthansa one uniform xray and this will be final,xtts_v2_tts,l2arctic
dataset/Synthetic/UWB/uwb-atcc_ACCU-JIm07N_001147_001436_PI_xtts_l2arctic.wav,praha lufthansa one papa kilo passing flight,xtts_v2_tts,l2arctic
dataset/Synthetic/UWB/uwb-atcc_ACCU-JIm07N_001457_001750_PI_xtts_l2arctic.wav,two four one climbing flight level two eight zero inbound dekov,xtts_v2_tts,l2arctic
dataset/Synthetic/UWB/uwb-atcc_ACCU-JIm07N_001805_002025_AT_xtts_l2arctic.wav,lufthansa one papa kilo praha radar,xtts_v2_tts,l2arctic
dataset/Synthetic/UWB/uwb-atcc_ACCU-JIm07N_002069_002411_PIAT_xtts_l2arctic.wav,climb flight level three three zero climb flight level t,xtts_v2_tts,l2arctic
dataset/Synthetic/UWB/uwb-atcc_ACCU-JIm07N_002694_003311_AT_xtts_l2arctic.wav,lufthansa one uniform xray report requested level to rhein one three three decimal two eight five good bye,xtts_v2_tts,l2arctic
dataset/Synthetic/UWB/uwb-atcc_ACCU-JIm07N_003367_003672_PI_xtts_l2arctic.wav,one three three two eight five lufthansa one uniform xray bye bye,xtts_v2_tts,l2arctic
dataset/Synthetic/UWB/uwb-atcc_ACCU-JIm07N_003742_004222_AT_xtts_l2arctic.wav,aero flot two six five contact rhein one three six four zero five,xtts_v2_tts,l2arctic
dataset/Synthetic/UWB/uwb-atcc_ACCU-JIm07N_004526_005015_PI_xtts_l2arctic.wav,one three six decimal four zero five aero flot two six five thank you bye bye,xtts_v2_tts,l2arctic
dataset/Synthetic/UWB/uwb-atcc_ACCU-JIm07N_005093_005645_AT_xtts_l2arctic.wav,fly niki eight four nine zero contact praha one three four decimal five nine zero good,xtts_v2_tts,l2arctic
dataset/Synthetic/UWB/uwb-atcc_ACCU-JIm07N_005803_006219_PI_xtts_l2arctic.wav,fly niki eight four nine zero praha one three four five nine zero,xtts_v2_tts,l2arctic
dataset/Synthetic/UWB/uwb-atcc_ACCU-JIm07N_006903_007256_AT_xtts_l2arctic.wav,lufthansa two five three eight praha radar contact,xtts_v2_tts,l2arctic
dataset/Synthetic/UWB/uwb-atcc_ACCU-JJ9n4p_000119_000298_AT_xtts_l2arctic.wav,easy six one three golf conta,xtts_v2_tts,l2arctic
dataset/Synthetic/UWB/uwb-atcc_ACCU-JJ9n4p_000298_000963_PIAT_xtts_l2arctic.wav,praha one three four decimal five nine zero good bye three four five nine zero easy six one three golf by,xtts_v2_tts,l2arctic
dataset/Synthetic/UWB/uwb-atcc_ACCU-JJ9n4p_002022_002282_PIAT_xtts_l2arctic.wav,three three request go ahead,xtts_v2_tts,l2arctic
dataset/Synthetic/UWB/uwb-atcc_ACCU-JJ9n4p_002339_002578_PI_xtts_l2arctic.wav,request descend flight level two nine zero,xtts_v2_tts,l2arctic
dataset/Synthetic/UWB/uwb-atcc_ACCU-JJ9n4p_002640_002843_AT_xtts_l2arctic.wav,descend flight level two nine zero,xtts_v2_tts,l2arctic
dataset/Synthetic/UWB/uwb-atcc_ACCU-JJ9n4p_003154_003400_PI_xtts_l2arctic.wav,reach six three three descend two nine zero,xtts_v2_tts,l2arctic
dataset/Synthetic/UWB/uwb-atcc_ACCU-jJVFi5_000168_000624_PI_xtts_l2arctic.wav,praha radar csa two eight seven flight level three four zero approaching lales,xtts_v2_tts,l2arctic
dataset/Synthetic/UWB/uwb-atcc_ACCU-jJVFi5_000691_000969_AT_xtts_l2arctic.wav,csa two eight seven praha radar contact,xtts_v2_tts,l2arctic
dataset/Synthetic/UWB/uwb-atcc_ACCU-jJVFi5_001226_001699_AT_xtts_l2arctic.wav,ethiopian seven zero two contact rhein one three three decimal two eight five good bye,xtts_v2_tts,l2arctic
dataset/Synthetic/UWB/uwb-atcc_ACCU-jJVFi5_001699_002047_PI_xtts_l2arctic.wav,one three three two eight five ethiopian seven zero two bye bye,xtts_v2_tts,l2arctic
dataset/Synthetic/UWB/uwb-atcc_ACCU-jK6MRF_000114_000413_AT_xtts_l2arctic.wav,austrian eight seven climb flight level three four zero,xtts_v2_tts,l2arctic
dataset/Synthetic/UWB/uwb-atcc_ACCU-jK6MRF_000442_000942_PIAT_xtts_l2arctic.wav,climb flight level three four zero standing by for three six zero austrian eight seven roger,xtts_v2_tts,l2arctic
dataset/Synthetic/UWB/uwb-atcc_ACCU-jK6MRF_001140_001788_PI_xtts_l2arctic.wav,praha radar good morning oscar echo golf foxtrot f climbing flight level three one zero inbound romeo alfa,xtts_v2_tts,l2arctic
dataset/Synthetic/UWB/uwb-atcc_ACCU-jK6MRF_001991_002447_AT_xtts_l2arctic.wav,o echo golf foxtrot f praha radar contact standby,xtts_v2_tts,l2arctic
dataset/Synthetic/UWB/uwb-atcc_ACCU-jK6MRF_002609_003037_AT_xtts_l2arctic.wav,lufthansa two kilo victor descend flight level three zero zero to reach by rapet,xtts_v2_tts,l2arctic
dataset/Synthetic/UWB/uwb-atcc_ACCU-jK6MRF_003067_003413_PI_xtts_l2arctic.wav,lufthansa two kilo victor descending level three hundred to reach by rapet,xtts_v2_tts,l2arctic
dataset/Synthetic/UWB/uwb-atcc_ACCU-jK6MRF_003570_003861_PI_xtts_l2arctic.wav,praha radar berlin two eight two golf flight level three,xtts_v2_tts,l2arctic
dataset/Synthetic/UWB/uwb-atcc_ACCU-jK6MRF_003917_004132_PI_xtts_l2arctic.wav,descending three four zero inbound lok,xtts_v2_tts,l2arctic
dataset/Synthetic/UWB/uwb-atcc_ACCU-jK6MRF_004240_004534_AT_xtts_l2arctic.wav,air berlin two eight two golf praha radar contact,xtts_v2_tts,l2arctic
dataset/Synthetic/UWB/uwb-atcc_ACCU-jK6MRF_004670_005161_PI_xtts_l2arctic.wav,radar good day air berlin three four nine alfa approaching two eight zero inbound ditis,xtts_v2_tts,l2arctic
dataset/Synthetic/UWB/uwb-atcc_ACCU-jK6MRF_005274_006021_PIAT_xtts_l2arctic.wav,air berlin three four nine alfa praha radar contact climb flight level three two zero three two zero air berlin three four nine a,xtts_v2_tts,l2arctic
dataset/Synthetic/UWB/uwb-atcc_ACCU-jK6MRF_006066_006537_AT_xtts_l2arctic.wav,austrian eight seven contact praha one three three decimal three nine zero good bye,xtts_v2_tts,l2arctic
dataset/Synthetic/UWB/uwb-atcc_ACCU-jK6MRF_006970_007156_AT_xtts_l2arctic.wav,austrian eight seven praha,xtts_v2_tts,l2arctic
dataset/Synthetic/UWB/uwb-atcc_ACCU-jK6MRF_007423_008042_PIAT_xtts_l2arctic.wav,call praha one three three decimal three nine zero one three three three nine zero austrian eight seven,xtts_v2_tts,l2arctic
dataset/Synthetic/UWB/uwb-atcc_ACCU-jK6MRF_008144_008667_AT_xtts_l2arctic.wav,lufthansa two kilo victor contact munich one three two decimal one five five,xtts_v2_tts,l2arctic
dataset/Synthetic/UWB/uwb-atcc_ACCU-jK6MRF_008741_009054_PI_xtts_l2arctic.wav,lufthansa two kilo victor munich one three two one five five,xtts_v2_tts,l2arctic
dataset/Synthetic/UWB/uwb-atcc_ACCU-jK6MRF_009747_010083_AT_xtts_l2arctic.wav,o echo golf foxtrot f climb fligth level three four zero,xtts_v2_tts,l2arctic
dataset/Synthetic/UWB/uwb-atcc_ACCU-jK6MRF_010172_010416_PI_xtts_l2arctic.wav,climb flight level three four zero oscar foxtrot f,xtts_v2_tts,l2arctic
dataset/Synthetic/UWB/uwb-atcc_ACCU-jK6MRF_010454_010790_AT_xtts_l2arctic.wav,o foxtrot f proceed to lima delta zulu,xtts_v2_tts,l2arctic
dataset/Synthetic/UWB/uwb-atcc_ACCU-jK6MRF_010920_011227_PI_xtts_l2arctic.wav,direct to lima delta zulu oscar foxtrot f,xtts_v2_tts,l2arctic
dataset/Synthetic/UWB/uwb-atcc_ACCU-jK6MRF_011927_012487_AT_xtts_l2arctic.wav,aero flot two seven three contact vienna one three four decimal four four zero,xtts_v2_tts,l2arctic
dataset/Synthetic/UWB/uwb-atcc_ACCU-jK6MRF_012521_012943_PI_xtts_l2arctic.wav,one three four four four zero aero flot two seven three thank you,xtts_v2_tts,l2arctic
dataset/Synthetic/UWB/uwb-atcc_ACCU-jK6MRF_013602_014137_AT_xtts_l2arctic.wav,o foxtrot f contact praha one three three decimal three nine zero good bye,xtts_v2_tts,l2arctic
dataset/Synthetic/UWB/uwb-atcc_ACCU-jK6MRF_014254_014627_PI_xtts_l2arctic.wav,praha one three three decimal three nine zero oscar foxtrot f bye,xtts_v2_tts,l2arctic
dataset/Synthetic/UWB/uwb-atcc_ACCU-jK6MRF_014653_015247_AT_xtts_l2arctic.wav,emirates nine nine eight seven contact rhein one three three decimal eight six zero good bye,xtts_v2_tts,l2arctic
dataset/Synthetic/UWB/uwb-atcc_ACCU-jK6MRF_015394_015713_PI_xtts_l2arctic.wav,one three three eight six zero bye bye,xtts_v2_tts,l2arctic
dataset/Synthetic/UWB/uwb-atcc_ACCU-jK6MRF_015806_015913_PI_xtts_l2arctic.wav,nine nine eight seven,xtts_v2_tts,l2arctic
dataset/Synthetic/UWB/uwb-atcc_ACCU-jK6MRF_016093_016466_AT_xtts_l2arctic.wav,ukraine international seven zero two climb flight level three four zero,xtts_v2_tts,l2arctic
dataset/Synthetic/UWB/uwb-atcc_ACCU-jK6MRF_016504_016787_PI_xtts_l2arctic.wav,climb flight level three four zero ukraine international seven zero,xtts_v2_tts,l2arctic
dataset/Synthetic/UWB/uwb-atcc_ACCU-jK6MRF_017045_017536_AT_xtts_l2arctic.wav,malev six six one contact bratislava one two five decimal nine six five,xtts_v2_tts,l2arctic
dataset/Synthetic/UWB/uwb-atcc_ACCU-jK6MRF_017577_017888_PI_xtts_l2arctic.wav,one two five nine six five malev six six one,xtts_v2_tts,l2arctic
dataset/Synthetic/UWB/uwb-atcc_ACCU-jK6MRF_017956_018518_AT_xtts_l2arctic.wav,ukraine international seven zero two contact praha one three three decimal three nine zero good bye,xtts_v2_tts,l2arctic
dataset/Synthetic/UWB/uwb-atcc_ACCU-jK6MRF_018518_018800_PI_xtts_l2arctic.wav,one three three decimal three nine zero ukraine international,xtts_v2_tts,l2arctic
dataset/Synthetic/UWB/uwb-atcc_ACCU-jK6MRF_018843_018961_PI_xtts_l2arctic.wav,seven zero two good bye,xtts_v2_tts,l2arctic
dataset/Synthetic/UWB/uwb-atcc_ACCU-jK6MRF_018987_019333_AT_xtts_l2arctic.wav,air berlin three four nine alfa proceed direct rapet,xtts_v2_tts,l2arctic
dataset/Synthetic/UWB/uwb-atcc_ACCU-jK6MRF_019421_019724_PI_xtts_l2arctic.wav,direct rapet air berlin three four nine alfa thank you,xtts_v2_tts,l2arctic
