audio_filename,transcript,supcon_id,supcon_ngram_n
dataset/ATCOSIM/atcosim_sm2_08_093_000000_000311.wav,hotel tango romeo proceed direct to nattenheim,-1,-1
dataset/ATCOSIM/atcosim_sm2_08_094_000000_000510.wav,lufthansa four two zero nine proceed to dinkelsbuhl delta kilo bravo,798,7
dataset/ATCOSIM/atcosim_sm2_08_095_000000_000830.wav,golf juliett india contact zurich one three three decimal four,282,10
dataset/ATCOSIM/atcosim_sm2_08_096_000000_000701.wav,delta india mike mike echo is identified fly heading one seven zero climb flight level two seven zero,119,12
dataset/ATCOSIM/atcosim_sm2_08_098_000000_000271.wav,bee med one climb to flight level three four zero,677,7
dataset/ATCOSIM/atcosim_sm2_08_099_000000_000319.wav,bee med one i say again climb to flight level three four zero,902,6
dataset/ATCOSIM/atcosim_sm2_08_100_000000_000265.wav,and near the station before calling rhein say again,-1,-1
dataset/ATCOSIM/atcosim_sm2_08_101_000000_000378.wav,alitalia one five zero identified,1380,5
dataset/ATCOSIM/atcosim_sm2_08_102_000000_000294.wav,adria one six two seven is identified,1052,6
dataset/ATCOSIM/atcosim_sm2_08_103_000000_000239.wav,crossair eight five eight is identified,1306,5
dataset/ATCOSIM/atcosim_sm2_08_104_000000_000308.wav,belgian airforce four four is identified,1305,5
dataset/ATCOSIM/atcosim_sm2_08_105_000000_000393.wav,aerovic one zero six one non rvsm is identified,1332,5
dataset/ATCOSIM/atcosim_sm2_08_106_000000_000489.wav,alitalia six four seven four contact rhein radar one two seven decimal three seven,16,14
dataset/ATCOSIM/atcosim_sm2_08_107_000000_000472.wav,hotel tango romeo contact rhein radar one two seven decimal three seven,105,12
dataset/ATCOSIM/atcosim_sm2_08_108_000000_000217.wav,belgian airforce four four report your heading,-1,-1
dataset/ATCOSIM/atcosim_sm2_08_109_000000_000071.wav,roger,-1,-1
dataset/ATCOSIM/atcosim_sm2_08_110_000000_000336.wav,tarom three seven four is identified maintain the heading,1371,5
dataset/ATCOSIM/atcosim_sm2_08_111_000000_000651.wav,merair six nine five two is identified turn right heading one nine zero climb flight level two five zero,-1,-1
dataset/ATCOSIM/atcosim_sm2_08_112_000000_000390.wav,bee med one proceed now direct to mike uniform november,-1,-1
dataset/ATCOSIM/atcosim_sm2_08_113_000000_000336.wav,bee med one contact rhein one three two decimal four,579,8
dataset/ATCOSIM/atcosim_sm2_08_114_000000_000403.wav,lufthansa four two zero nine contact rhein radar one three two decimal four,40,13
dataset/ATCOSIM/atcosim_sm2_08_115_000000_000504.wav,sabena eight three six non rvsm contact rhein one two seven decimal three seven,605,8
dataset/ATCOSIM/atcosim_sm2_08_116_000000_000276.wav,alitalia two nine one is identified,1372,5
dataset/ATCOSIM/atcosim_sm2_08_117_000000_000543.wav,lufthansa three five five zero contact zurich one three four decimal six,79,12
dataset/ATCOSIM/atcosim_sm2_08_118_000000_000352.wav,crossair eight disregard,-1,-1
dataset/ATCOSIM/atcosim_sm2_08_119_000000_000365.wav,klm three one seven is identified,-1,-1
dataset/ATCOSIM/atcosim_sm2_08_120_000000_000263.wav,alitalia two nine one report your heading,1129,6
dataset/ATCOSIM/atcosim_sm2_08_121_000000_000066.wav,roger,-1,-1
dataset/ATCOSIM/atcosim_sm2_08_123_000000_000281.wav,britannia three zero six alfa is identified,1054,6
dataset/ATCOSIM/atcosim_sm2_08_124_000000_000505.wav,delta mike echo continue climb flight level three hundred,1202,5
dataset/ATCOSIM/atcosim_sm2_08_125_000000_000525.wav,merair six nine five two climb flight level two nine zero,151,11
dataset/ATCOSIM/atcosim_sm2_08_126_000000_000395.wav,aerovic one zero six one report your mach number,1332,5
dataset/ATCOSIM/atcosim_sm2_08_127_000000_000539.wav,roger break alitalia two nine one report your mach number,1535,4
dataset/ATCOSIM/atcosim_sm2_08_128_000000_000379.wav,aerovic one zero six one can you increase to decimal seven six,1332,5
dataset/ATCOSIM/atcosim_sm2_08_129_000000_000104.wav,roger do so,1801,2
dataset/ATCOSIM/atcosim_sm2_08_130_000000_000539.wav,adria one six two seven contact rhein radar one three two decimal four,42,13
dataset/ATCOSIM/atcosim_sm2_08_131_000000_000724.wav,belgian airforce four four non rvsm contact rhein one two seven decimal three seven,605,8
dataset/ATCOSIM/atcosim_sm2_08_132_000000_000345.wav,nato one zero is identified,1565,4
dataset/ATCOSIM/atcosim_sm2_08_133_000000_000364.wav,delta mike echo fly now heading one eight zero,655,8
dataset/ATCOSIM/atcosim_sm2_08_134_000000_000358.wav,merair six nine five two left heading one eight zero,1373,5
dataset/ATCOSIM/atcosim_sm2_08_135_000000_000462.wav,lufthansa five five zero four contact zurich one three four decimal six,80,12
dataset/ATCOSIM/atcosim_sm2_08_136_000000_000265.wav,malaysian four is identified,1706,3
dataset/ATCOSIM/atcosim_sm2_08_138_000000_000382.wav,maintain level three hundred expect higher with zurich,-1,-1
dataset/ATCOSIM/atcosim_sm2_08_139_000000_000350.wav,lufthansa five two one seven is identified,1056,6
dataset/ATCOSIM/atcosim_sm2_08_140_000000_000326.wav,klm three one seven descend to flight level two nine zero,654,8
dataset/ATCOSIM/atcosim_sm2_08_141_000000_000364.wav,klm three one seven contact rhein one three two decimal four,821,7
dataset/ATCOSIM/atcosim_sm2_08_142_000000_000266.wav,merair six nine four four is identified,1313,5
dataset/ATCOSIM/atcosim_sm2_08_143_000000_000586.wav,and merair six nine four four proceed to trasadingen climb to flight level two nine zero,797,7
dataset/ATCOSIM/atcosim_sm2_08_144_000000_000306.wav,gulf air zero zero five is identified,1117,6
dataset/ATCOSIM/atcosim_sm2_08_145_000000_000425.wav,crossair eight five eight contact rhein radar one two seven decimal three seven,46,13
dataset/ATCOSIM/atcosim_sm2_08_146_000000_000479.wav,tarom three seven four is clear of traffic turn right to kilo papa tango,-1,-1
dataset/ATCOSIM/atcosim_sm2_08_147_000000_000438.wav,affirm three seven four contact rhein one three two decimal four,284,10
dataset/ATCOSIM/atcosim_sm2_08_148_000000_000347.wav,alitalia one five zero turn left direct to november tango mike,1057,6
dataset/ATCOSIM/atcosim_sm2_08_149_000000_000344.wav,egypt air eight eight four is identified,1118,6
dataset/ATCOSIM/atcosim_sm2_08_150_000000_000265.wav,alitalia two nine one report your heading,1129,6
dataset/ATCOSIM/atcosim_sm2_08_151_000000_000387.wav,alitalia two nine one turn right heading one three five,1120,6
dataset/ATCOSIM/atcosim_sm2_08_152_000000_000668.wav,delta cheena is identified fly heading one seven zero climb flight level two seven zero,119,12
dataset/ATCOSIM/atcosim_sm2_08_153_000000_000419.wav,delta mike echo climb flight level three seven zero,873,7
dataset/ATCOSIM/atcosim_sm2_08_154_000000_000458.wav,delta india mike mike echo f  climb flight level three seven zero,962,6
dataset/ATCOSIM/atcosim_sm2_08_155_000000_000442.wav,britannia three zero six alfa contact rhein radar one three two decimal four,43,13
dataset/ATCOSIM/atcosim_sm2_08_156_000000_000511.wav,merair six nine five two contact zurich one three four decimal six,108,12
dataset/ATCOSIM/atcosim_sm2_08_158_000000_000317.wav,alitalia one three five is identified good afternoon,1314,5
dataset/ATCOSIM/atcosim_sm2_08_159_000000_000309.wav,sunwing five two one two good afternoon identified,1315,5
dataset/ATCOSIM/atcosim_sm2_08_160_000000_000424.wav,lufthansa five two one seven turn left direct to dinkelsbuhl delta kilo bravo,214,11
dataset/ATCOSIM/atcosim_sm2_08_161_000000_000341.wav,sunwing five two one four in radar contact,1335,5
dataset/ATCOSIM/atcosim_sm2_08_162_000000_000503.wav,alitalia one five zero contact rhein radar one two seven decimal three seven,47,13
dataset/ATCOSIM/atcosim_sm2_08_163_000000_000393.wav,nato ten contact rhein radar one two seven decimal three seven,488,9
dataset/ATCOSIM/atcosim_sm2_08_165_000000_000340.wav,alitalia two nine one turn now right to tango romeo alfa,1120,6
dataset/ATCOSIM/atcosim_sm2_08_166_000000_000555.wav,malaysian four contact rhein radar one two seven decimal three seven,213,11
dataset/ATCOSIM/atcosim_sm2_08_167_000000_000460.wav,gulf air zero zero five contact rhein radar one two seven decimal three seven,334,10
dataset/ATCOSIM/atcosim_sm2_08_168_000000_000353.wav,alitalia three six nine is identified,1374,5
dataset/ATCOSIM/atcosim_sm2_08_169_000000_000263.wav,tun air four eight zero two is identified,878,7
dataset/ATCOSIM/atcosim_sm2_08_170_000000_000271.wav,delta mike echo turn right to trasadingen,1700,3
dataset/ATCOSIM/atcosim_sm2_08_171_000000_000425.wav,delta november alfa continue climb to flight level two nine zero,822,7
dataset/ATCOSIM/atcosim_sm2_08_172_000000_000469.wav,aerovic one zero six one contact zurich one three four decimal six,82,12
dataset/ATCOSIM/atcosim_sm2_08_173_000000_000219.wav,delta mike echo report your rate of climb,1700,3
dataset/ATCOSIM/atcosim_sm2_08_174_000000_000309.wav,delta india bravo echo charlie is identified good afternoon,1062,6
dataset/ATCOSIM/atcosim_sm2_08_175_000000_000515.wav,lufthansa five two one seven contact rhein radar one three two decimal four,338,10
dataset/ATCOSIM/atcosim_sm2_08_176_000000_000309.wav,delta mike echo can you increase your rate of climb,-1,-1
dataset/ATCOSIM/atcosim_sm2_08_177_000000_000425.wav,delta mike echo turn right ten degrees,-1,-1
dataset/ATCOSIM/atcosim_sm2_08_178_000000_000724.wav,egypt air eight eight four contact rhein radar one three two decimal four,48,13
dataset/ATCOSIM/atcosim_sm2_08_179_000000_000644.wav,air algerie two zero seven three is identified turn right to trasadingen climb flight level two seven zero,-1,-1
dataset/ATCOSIM/atcosim_sm2_08_180_000000_000395.wav,alitalia two nine one contact zurich one three four decimal six,219,11
dataset/ATCOSIM/atcosim_sm2_08_181_000000_000484.wav,delta mike echo turn now right to sierra romeo november,-1,-1
dataset/ATCOSIM/atcosim_sm2_08_182_000000_000275.wav,delta mike echo disregard maintain heading,1700,3
dataset/ATCOSIM/atcosim_sm2_08_183_000000_000095.wav,affirm,-1,-1
dataset/ATCOSIM/atcosim_sm2_08_184_000000_000698.wav,aero lloyd five six two is identified proceed to tango romeo alfa climb to flight level two seven zero,487,9
dataset/ATCOSIM/atcosim_sm2_08_185_000000_000360.wav,delta mike echo now proceed to sierra romeo november,-1,-1
dataset/ATCOSIM/atcosim_sm2_08_186_000000_000447.wav,merair six nine four four contact zurich one three four decimal six,109,12
dataset/ATCOSIM/atcosim_sm2_08_187_000000_000125.wav,calling rhein say again,1800,2
dataset/ATCOSIM/atcosim_sm2_08_188_000000_000243.wav,scandinavian six eight seven is identified,1375,5
dataset/ATCOSIM/atcosim_sm2_08_189_000000_000312.wav,lufthansa four two one nine is identified,1123,6
dataset/ATCOSIM/atcosim_sm2_08_190_000000_000431.wav,delta echo charlie turn now left direct to delta kilo bravo,661,8
dataset/ATCOSIM/atcosim_sm2_08_191_000000_000253.wav,delta mike echo disregard,1700,3
dataset/ATCOSIM/atcosim_sm2_08_192_000000_000299.wav,delta mike echo contact zurich one three three decimal four,824,7
dataset/ATCOSIM/atcosim_sm2_08_193_000000_000335.wav,alitalia three six nine turn right to trasadingen,882,7
dataset/ATCOSIM/atcosim_sm2_08_194_000000_000350.wav,algerie two zero seven three climb flight level two nine zero,227,11
dataset/ATCOSIM/atcosim_sm2_08_195_000000_000505.wav,delta november alfa turn right heading one eight five,1136,6
dataset/ATCOSIM/atcosim_sm2_08_196_000000_000452.wav,aero lloyd five six two turn right to trasadingen,1381,5
dataset/ATCOSIM/atcosim_sm2_08_197_000000_000087.wav,affirm,-1,-1
dataset/ATCOSIM/atcosim_sm2_08_198_000000_000605.wav,lufthansa three five zero eight is identified climb to flight level two five zero,110,12
dataset/ATCOSIM/atcosim_sm2_08_199_000000_000271.wav,alitalia four six nine is identified,1376,5
dataset/ATCOSIM/atcosim_sm2_08_200_000000_000691.wav,lufthansa triple three zero is identified you are cleared to trasadingen climb flight level two nine zero,797,7
dataset/ATCOSIM/atcosim_sm2_08_201_000000_000995.wav,aero lloyd five six two turn further right another ten degrees and continue climb to flight level two nine zero,-1,-1
dataset/ATCOSIM/atcosim_sm2_08_202_000000_000399.wav,lufthansa three five zero eight climb to flight level two seven zero,167,11
dataset/ATCOSIM/atcosim_sm2_08_203_000000_000410.wav,lufthansa four five eight two is identified climb to flight level two nine zero,335,10
dataset/ATCOSIM/atcosim_sm2_08_204_000000_000751.wav,lufthansa four two one nine contact no four two one nine proceed direct to dinkelsbuhl delta kilo bravo,-1,-1
dataset/ATCOSIM/atcosim_sm2_08_205_000000_000318.wav,delta echo charlie descend to flight level three seven zero,444,9
dataset/ATCOSIM/atcosim_sm2_08_206_000000_000355.wav,alitalia one three five contact zurich one three four decimal six,216,11
dataset/ATCOSIM/atcosim_sm2_08_207_000000_000436.wav,three five zero eight i ll call you back,1551,4
dataset/ATCOSIM/atcosim_sm2_08_209_000000_000290.wav,aero lloyd five six two climb to flight level three hundred,443,9
dataset/ATCOSIM/atcosim_sm2_08_210_000000_000489.wav,sunwing five two one four contact zurich one three three decimal four,83,12
dataset/ATCOSIM/atcosim_sm2_08_211_000000_000310.wav,lufthansa four five eight two proceed to trasadingen,1379,5
dataset/ATCOSIM/atcosim_sm2_08_212_000000_000344.wav,sunwing five two one two contact zurich one three four decimal six,111,12
dataset/ATCOSIM/atcosim_sm2_08_213_000000_000500.wav,alitalia three six nine contact zurich one three four decimal six,220,11
dataset/ATCOSIM/atcosim_sm2_08_214_000000_000250.wav,aero lloyd five six two turn left to trasadingen,1381,5
dataset/ATCOSIM/atcosim_sm2_08_215_000000_000441.wav,lufthansa three five zero eight climb to flight level two nine zero,217,11
dataset/ATCOSIM/atcosim_sm2_08_216_000000_000452.wav,algerie two zero seven three contact zurich one three four decimal six,112,12
dataset/ATCOSIM/atcosim_sm2_08_217_000000_000395.wav,tun air four eight zero two contact rhein one two seven decimal three seven,19,14
dataset/ATCOSIM/atcosim_sm4_05_001_000000_000192.wav,tag transwede one o one identified,-1,-1
dataset/ATCOSIM/atcosim_sm4_05_002_000000_000238.wav,sabena four eight one proceed direct to dinkelsbuhl,1279,5
dataset/ATCOSIM/atcosim_sm4_05_003_000000_000327.wav,tag swiss air nine three five two identified,1026,6
dataset/ATCOSIM/atcosim_sm4_05_004_000000_000403.wav,tag lufthansa eight two six eight identified climb flight level two nine zero,791,7
dataset/ATCOSIM/atcosim_sm4_05_005_000000_000267.wav,roger for the time being maintain flight level three one zero,1151,5
dataset/ATCOSIM/atcosim_sm4_05_006_000000_000311.wav,lufthansa eight two six eight climb flight level three hundred,411,9
dataset/ATCOSIM/atcosim_sm4_05_007_000000_000402.wav,speed bird one five six contact rhein one two seven three seven tschu,286,10
dataset/ATCOSIM/atcosim_sm4_05_008_000000_000538.wav,lufthansa eight two six eight direct to trasadingen climb with one thousand five hundred feet per minute or more,408,9
dataset/ATCOSIM/atcosim_sm4_05_009_000000_000313.wav,tag foxy identified i ll call you back shortly for higher,1134,6
dataset/ATCOSIM/atcosim_sm4_05_010_000000_000378.wav,sabena four eight one descend now flight level three one zero,714,7
dataset/ATCOSIM/atcosim_sm4_05_011_000000_000234.wav,tag india tango alfa sierra alfa identified,-1,-1
dataset/ATCOSIM/atcosim_sm4_05_012_000000_000217.wav,tag sabena eight three eight identified,1520,4
dataset/ATCOSIM/atcosim_sm4_05_013_000000_000263.wav,tag swiss air six five two zero identified,1093,6
dataset/ATCOSIM/atcosim_sm4_05_014_000000_000286.wav,foxtrot sierra india climb flight level two seven zero,495,9
dataset/ATCOSIM/atcosim_sm4_05_015_000000_000550.wav,sabena four eight one contact rhein frequency one three two decimal four tschuss,420,9
dataset/ATCOSIM/atcosim_sm4_05_016_000000_000321.wav,swiss air nine three five two climb flight level three five zero,117,12
dataset/ATCOSIM/atcosim_sm4_05_017_000000_000246.wav,expect higher after passing karlsruhe,-1,-1
dataset/ATCOSIM/atcosim_sm4_05_018_000000_000363.wav,tag hapag lloyd six five three identified climb flight level two seven zero,845,7
dataset/ATCOSIM/atcosim_sm4_05_019_000000_000364.wav,india tango alfa sierra alfa climb now flight level three two zero,866,7
dataset/ATCOSIM/atcosim_sm4_05_020_000000_000351.wav,india sierra alfa stop climb flight level three one zero,908,6
dataset/ATCOSIM/atcosim_sm4_05_021_000000_000351.wav,and india sierra alfa climb with one thousand five hundred feet per minute or more,408,9
dataset/ATCOSIM/atcosim_sm4_05_022_000000_000419.wav,swiss air nine three five two contact rhein one two seven three seven tschuss,168,11
dataset/ATCOSIM/atcosim_sm4_05_023_000000_000334.wav,sabena eight three eight contact rhein one two seven three seven tschuss,668,8
dataset/ATCOSIM/atcosim_sm4_05_024_000000_000334.wav,foxtrot sierra india climb now flight level two nine zero tschu,446,9
dataset/ATCOSIM/atcosim_sm4_05_025_000000_000553.wav,hapag lloyd six five three direct to trasadingen climb to flight level two nine zero,797,7
dataset/ATCOSIM/atcosim_sm4_05_026_000000_000199.wav,tag malaysian two identified,1798,2
dataset/ATCOSIM/atcosim_sm4_05_027_000000_000313.wav,swiss air six five two zero direct frankfurt,1093,6
dataset/ATCOSIM/atcosim_sm4_05_028_000000_000274.wav,roger expect higher with zurich in about five minutes,1308,5
dataset/ATCOSIM/atcosim_sm4_05_029_000000_000271.wav,constellation two two five one guten tag identified,1281,5
dataset/ATCOSIM/atcosim_sm4_05_030_000000_000213.wav,tag aero lloyd five two eight identified,1282,5
dataset/ATCOSIM/atcosim_sm4_05_031_000000_000359.wav,lufthansa eight two six eight contact zurich one three four six tschuss,573,8
dataset/ATCOSIM/atcosim_sm4_05_032_000000_000343.wav,foxtrot sierra india contact zurich one three four six tschuss,762,7
dataset/ATCOSIM/atcosim_sm4_05_033_000000_000254.wav,leisure six zero two four guten tag identified,1283,5
dataset/ATCOSIM/atcosim_sm4_05_034_000000_000225.wav,tag olympic one four four identified,1522,4
dataset/ATCOSIM/atcosim_sm4_05_035_000000_000258.wav,tag sobelair two five five seven identified,1287,5
dataset/ATCOSIM/atcosim_sm4_05_036_000000_000327.wav,transwede one zero one contact zurich one three three four tschuss,886,7
dataset/ATCOSIM/atcosim_sm4_05_037_000000_000531.wav,malaysian two contact rhein frequency one two seven three seven,-1,-1
dataset/ATCOSIM/atcosim_sm4_05_038_000000_000473.wav,india tango alfa sierra alfa contact rhein frequency one two seven three seven,-1,-1
dataset/ATCOSIM/atcosim_sm4_05_039_000000_000222.wav,tag transwede one zero seven identified,1524,4
dataset/ATCOSIM/atcosim_sm4_05_040_000000_000581.wav,hapag lloyd six six three contact zurich one three four six tsch  o correction climb to flight level three hundred now,-1,-1
dataset/ATCOSIM/atcosim_sm4_05_041_000000_000283.wav,and hapag lloyd six five three zurich one three four six,1284,5
dataset/ATCOSIM/atcosim_sm4_05_042_000000_000280.wav,onur air nine eight nine guten tag identified,1317,5
dataset/ATCOSIM/atcosim_sm4_05_043_000000_000317.wav,tag alitalia one one seven identified what is your rate of climb,-1,-1
dataset/ATCOSIM/atcosim_sm4_05_044_000000_000122.wav,roger maintain,-1,-1
dataset/ATCOSIM/atcosim_sm4_05_045_000000_000509.wav,leisure six zero two four rhein frequency one two seven three seven tschuss,-1,-1
dataset/ATCOSIM/atcosim_sm4_05_046_000000_000238.wav,tag georgia three seven identified,-1,-1
dataset/ATCOSIM/atcosim_sm4_05_047_000000_000287.wav,klm three hundred kilo guten tag identified,1525,4
dataset/ATCOSIM/atcosim_sm4_05_049_000000_000348.wav,klm three hundred kilo report your heading,1525,4
dataset/ATCOSIM/atcosim_sm4_05_050_000000_000397.wav,roger turn left heading three five zero radar vectors nattenheim,1264,5
dataset/ATCOSIM/atcosim_sm4_05_051_000000_000208.wav,left heading three five zero,1264,5
dataset/ATCOSIM/atcosim_sm4_05_052_000000_000301.wav,tag air malta zero zero four identified,1318,5
dataset/ATCOSIM/atcosim_sm4_05_053_000000_000226.wav,tag jetset eight one seven identified,1566,4
dataset/ATCOSIM/atcosim_sm4_05_054_000000_000444.wav,swiss air six five two zero contact rhein one two seven three seven tschuss,325,10
dataset/ATCOSIM/atcosim_sm4_05_055_000000_000676.wav,constellation two two five one contact rhein frequency one through one three two decimal four,-1,-1
dataset/ATCOSIM/atcosim_sm4_05_056_000000_000410.wav,georgia three seven contact rhein one two seven three seven tschuss,492,9
dataset/ATCOSIM/atcosim_sm4_05_057_000000_000412.wav,malta zero zero four proceed direct to fox fox mike,-1,-1
dataset/ATCOSIM/atcosim_sm4_05_058_000000_000647.wav,air malta zero zero four in the viscinity of karlsruhe expect an initial descent due to crossing traffic for duesseldorf,-1,-1
dataset/ATCOSIM/atcosim_sm4_05_059_000000_000460.wav,onur air nine eight nine contact rhein one two seven three seven tschuss,668,8
dataset/ATCOSIM/atcosim_sm4_05_060_000000_000514.wav,aero lloyd five two eight contact rhein correction zurich one three three four tschuss,-1,-1
dataset/ATCOSIM/atcosim_sm4_05_061_000000_000516.wav,transwede one zero seven climb now flight level three hundred expect further climb in about two minutes,-1,-1
dataset/ATCOSIM/atcosim_sm4_05_062_000000_000361.wav,olympic one four four contact rhein one three two decimal four tschuss,153,11
dataset/ATCOSIM/atcosim_sm4_05_063_000000_000373.wav,tag german air force five eight five identified proceed to fox fox mike,1079,6
dataset/ATCOSIM/atcosim_sm4_05_064_000000_000328.wav,and five eight five an established report heading inbound to frankfurt,-1,-1
dataset/ATCOSIM/atcosim_sm4_05_065_000000_000062.wav,transu,-1,-1
dataset/ATCOSIM/atcosim_sm4_05_066_000000_000347.wav,transwede one zero seven continue climb flight level three three zero,850,7
dataset/ATCOSIM/atcosim_sm4_05_067_000000_000324.wav,air malta zero zero four descend now flight level three one zero,416,9
dataset/ATCOSIM/atcosim_sm4_05_068_000000_000364.wav,air malta zero zero four descend with two thousand feet per minute or more,1055,6
dataset/ATCOSIM/atcosim_sm4_05_069_000000_000451.wav,sobelair two five five seven rhein one through one three two decimal four tschuss,-1,-1
dataset/ATCOSIM/atcosim_sm4_05_070_000000_000488.wav,jetset eight one seven contact rhein frequency one two seven three seven tschuss,410,9
dataset/ATCOSIM/atcosim_sm4_05_071_000000_000384.wav,transwede one zero seven climb with fifteen hundred feet per minute or more,954,6
dataset/ATCOSIM/atcosim_sm4_05_072_000000_000417.wav,air malta zero zero four stop descend flight level three two zero for the time being,-1,-1
dataset/ATCOSIM/atcosim_sm4_05_073_000000_000138.wav,roger maintain,-1,-1
dataset/ATCOSIM/atcosim_sm4_05_075_000000_000259.wav,sabena seven eight one six guten tag identified,1321,5
dataset/ATCOSIM/atcosim_sm4_05_076_000000_000227.wav,hoi klm two six four identified,1526,4
dataset/ATCOSIM/atcosim_sm4_05_077_000000_000230.wav,sabena seven eight one six report your heading,1321,5
dataset/ATCOSIM/atcosim_sm4_05_078_000000_000215.wav,roger turn left heading three five five,-1,-1
dataset/ATCOSIM/atcosim_sm4_05_079_000000_000244.wav,tag jetset one four two nine identified,1386,5
dataset/ATCOSIM/atcosim_sm4_05_080_000000_000349.wav,tag aero lloyd five nine zero identified i ll call you back for higher,1134,6
dataset/ATCOSIM/atcosim_sm4_05_081_000000_000239.wav,sabena eight three two guten tag identified,1546,4
dataset/ATCOSIM/atcosim_sm4_05_082_000000_000360.wav,transwede one zero seven contact zurich one three four six tschuss,493,9
dataset/ATCOSIM/atcosim_sm4_05_083_000000_000281.wav,klm three hundred kilo direct to nattenheim,1525,4
dataset/ATCOSIM/atcosim_sm4_05_084_000000_000303.wav,klm two six four turn left heading three five five,1034,6
dataset/ATCOSIM/atcosim_sm4_05_086_000000_000088.wav,affirm,-1,-1
dataset/ATCOSIM/atcosim_sm4_05_087_000000_000401.wav,aero lloyd five nine zero climb flight level two nine zero,619,8
dataset/ATCOSIM/atcosim_sm4_05_088_000000_000217.wav,tag onur air three eight eight identified,1288,5
dataset/ATCOSIM/atcosim_sm4_05_089_000000_000231.wav,tag netherlands four one four identified,1548,4
dataset/ATCOSIM/atcosim_sm4_05_090_000000_000398.wav,klm three hundred kilo contact rhein one two seven three seven tschuss,144,11
dataset/ATCOSIM/atcosim_sm4_05_091_000000_000328.wav,alitalia one one seven zurich one three three four tschuss,665,8
dataset/ATCOSIM/atcosim_sm4_05_092_000000_000277.wav,tag alitalia four eight five identified,1527,4
dataset/ATCOSIM/atcosim_sm4_05_093_000000_000457.wav,tag lufthansa four six five two identified climb flight level two seven zero,845,7
dataset/ATCOSIM/atcosim_sm4_05_094_000000_000251.wav,tag belstar five two six hotel identified,1385,5
dataset/ATCOSIM/atcosim_sm4_05_095_000000_000408.wav,jetset one four two nine contact rhein one two seven three seven tschuss,58,12
dataset/ATCOSIM/atcosim_sm4_05_096_000000_000747.wav,lufthansa four five six two procee  to no continue on current heading climb to flight level two nine zero,-1,-1
dataset/ATCOSIM/atcosim_sm4_05_097_000000_000446.wav,sabena eight three two contact rhein one two seven three seven tschuss,158,11
dataset/ATCOSIM/atcosim_sm4_05_098_000000_000633.wav,lufthansa four five six two climb to flight level three three zero,685,7
dataset/ATCOSIM/atcosim_sm4_05_099_000000_000465.wav,tag alitalia four zero one identified climb to flight level two seven zero,845,7
dataset/ATCOSIM/atcosim_sm4_05_100_000000_000225.wav,delta papa alfa tag identified,-1,-1
dataset/ATCOSIM/atcosim_sm4_05_101_000000_000402.wav,german air force five eight five contact rhein one two seven three seven tschuss,159,11
dataset/ATCOSIM/atcosim_sm4_05_102_000000_000464.wav,german air force five eight five resume own navigation to frankfurt,1079,6
dataset/ATCOSIM/atcosim_sm4_05_103_000000_000420.wav,and five eight five contact rhein one two seven three seven tschuss,431,9
dataset/ATCOSIM/atcosim_sm4_05_104_000000_000417.wav,lufthansa four six five two direct to trasadingen,1319,5
dataset/ATCOSIM/atcosim_sm4_05_105_000000_000411.wav,air malta zero zero four descend now flight level three one zero,416,9
dataset/ATCOSIM/atcosim_sm4_05_106_000000_000400.wav,air malta zero zero four rhein one two seven three seven tschuss,785,7
dataset/ATCOSIM/atcosim_sm4_05_107_000000_000245.wav,alitalia four zero one direct trasadingen,1547,4
dataset/ATCOSIM/atcosim_sm4_05_108_000000_000338.wav,alitalia four zero one climb flight level two nine zero,266,10
dataset/ATCOSIM/atcosim_sm4_05_109_000000_000249.wav,klm two six four direct nattenheim,1290,5
dataset/ATCOSIM/atcosim_sm4_05_110_000000_000504.wav,aero lloyd five nine zero contact rhein correction zurich one three four six tschuss,-1,-1
dataset/ATCOSIM/atcosim_sm4_05_111_000000_000309.wav,sabena seven eight one six direct to nattenheim,1321,5
dataset/ATCOSIM/atcosim_sm4_05_112_000000_000422.wav,onur air three eight eight contact rhein one three two four tschuss,764,7
dataset/ATCOSIM/atcosim_sm4_05_113_000000_000449.wav,klm two six four contact rhein one two seven three seven tschuss,160,11
dataset/ATCOSIM/atcosim_sm4_05_114_000000_000414.wav,sabena seven eight one six rhein one two seven three seven tschuss,146,11
dataset/ATCOSIM/atcosim_sm4_05_115_000000_000190.wav,tag britannia triple two alfa identified,1567,4
dataset/ATCOSIM/atcosim_sm4_05_116_000000_000352.wav,tag singa one one two identified maintain heading three two zero,-1,-1
dataset/ATCOSIM/atcosim_sm4_05_117_000000_000541.wav,tag lufthansa four four one six identified continue on current heading to enable further climb,-1,-1
dataset/ATCOSIM/atcosim_sm4_05_118_000000_000344.wav,tag hapag lloyd three five five one identified,1038,6
dataset/ATCOSIM/atcosim_sm4_05_119_000000_000249.wav,tag belstar five o two hotel identified,-1,-1
dataset/ATCOSIM/atcosim_sm4_05_120_000000_000402.wav,lufthansa four six five two zurich one three four six tschuss,1024,6
dataset/ATCOSIM/atcosim_sm4_05_121_000000_000405.wav,belstar five two six hotel proceed direct to kempten kilo papa tango,1385,5
dataset/ATCOSIM/atcosim_sm4_05_122_000000_000477.wav,netherlands air force four one four contact zurich one three four six tschuss,496,9
dataset/ATCOSIM/atcosim_sm4_05_123_000000_000267.wav,tag alitalia four eight seven identified,1537,4
dataset/ATCOSIM/atcosim_sm4_05_124_000000_000477.wav,belstar five two six hotel contact rhein one three two four tschuss,669,8
